;Acurácia;Num_VP;VP_rate;Num_VN;VN_rate;Num_FP;FP_rate;Num_FN;FN_rate;ACC2;Sensibilidade;Especificidade;MG;Precisão;F1
Média;90,97272727272724;15,02;24,622950819672127;36010,18;91,0750904170566;3528,82;8,924909582943423;45,98;75,37704918032792;90,97272727272724;24,622950819672127;91,0750904170566;47,35488169652331;0,4239204309285043;0,8334877208842437
Desvio Padrão;0,1402256652532068;0,1414213562373094;0,2318382889136222;55,56635672778988;0,1405355641968436;55,56635672778988;0,1405355641968433;0,1414213562373095;0,2318382889136222;0,1402256652532068;0,2318382889136222;0,1405355641968436;0,2125203608118293;0,0067718466332364;0,0131309326753761
Máximo;91,27777777777776;16,0;26,229508196721312;36131,0;91,38066213106048;3647,0;9,223804345077012;46,0;75,40983606557377;91,27777777777776;26,229508196721312;91,38066213106048;48,807199463108034;0,4388370817334064;0,8632317237658483
Mínimo;90,67424242424242;15,0;24,59016393442623;35892,0;90,776195654923;3408,0;8,619337868939528;45,0;73,77049180327869;90,67424242424242;24,59016393442623;90,776195654923;47,24618008366503;0,4096122337520481;0,8058017727639
Mediana;90,96464646464646;15,0;24,59016393442623;36007,0;91,067047725031;3532,0;8,932952274969018;46,0;75,40983606557377;90,96464646464646;24,59016393442623;91,067047725031;47,32312347262064;0,4231313053427697;0,8319470113276453
