,TP,TN,FP,FN,TP_rate,TN_rate,FP_rate,FN_rate,Precision,ACC,Sensitivity,Especificity,MG,F1
95.0,78,56121,4999,5,0.9397590361445783,0.9182100785340314,0.08178992146596858,0.060240963855421686,1.536340358479417,91.82393019950003,93.97590361445783,91.82100785340315,92.8922073363196,3.0232558139534884
95.1,78,56255,4865,5,0.9397590361445783,0.9204024869109948,0.07959751308900524,0.060240963855421686,1.5779890754602468,92.04287371534075,93.97590361445783,92.04024869109948,93.00304048602655,3.103859928372463
95.19999999999999,78,56360,4760,5,0.9397590361445783,0.9221204188481675,0.07787958115183247,0.060240963855421686,1.6122364613476643,92.21443393297714,93.97590361445783,92.21204188481676,93.08979514565434,3.1700873806136967
95.29999999999998,78,56451,4669,5,0.9397590361445783,0.9236092931937173,0.07639070680628272,0.060240963855421686,1.643143037708026,92.36311945492868,93.97590361445783,92.36092931937172,93.16491717089126,3.229813664596273
95.39999999999998,78,56572,4548,5,0.9397590361445783,0.9255890052356021,0.0744109947643979,0.060240963855421686,1.6861219195849546,92.56082218191919,93.97590361445783,92.55890052356021,93.26471098042542,3.3128052665109364
95.49999999999997,78,56745,4375,5,0.9397590361445783,0.928419502617801,0.07158049738219895,0.060240963855421686,1.751628115876937,92.84348806431058,93.97590361445783,92.8419502617801,93.40720619512894,3.439153439153439
95.59999999999997,78,56851,4269,5,0.9397590361445783,0.9301537958115184,0.06984620418848167,0.060240963855421686,1.7943409247757074,93.0166821887816,93.97590361445783,93.01537958115183,93.49440810112941,3.5214446952595937
95.69999999999996,78,56923,4197,5,0.9397590361445783,0.9313318062827225,0.06866819371727749,0.060240963855421686,1.8245614035087718,93.13432348087512,93.97590361445783,93.13318062827226,93.55359322885683,3.5796236805874253
95.79999999999995,78,56979,4141,5,0.9397590361445783,0.9322480366492146,0.06775196335078534,0.060240963855421686,1.8487793315951648,93.22582226361453,93.97590361445783,93.22480366492147,93.59960023254061,3.626220362622036
95.89999999999995,78,57037,4083,5,0.9397590361445783,0.9331969895287958,0.06680301047120418,0.060240963855421686,1.8745493871665464,93.32058886002321,93.97590361445783,93.31969895287958,93.6472265159307,3.675777568331762
95.99999999999994,78,57099,4021,5,0.9397590361445783,0.934211387434555,0.06578861256544502,0.060240963855421686,1.902903147109051,93.4218910837704,93.97590361445783,93.4211387434555,93.69811060052314,3.7302725968436152
96.09999999999994,78,57194,3926,5,0.9397590361445783,0.9357657068062827,0.06423429319371728,0.060240963855421686,1.948051948051948,93.57711223306048,93.97590361445783,93.57657068062828,93.77602458440123,3.8169806704184
