;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;136;53093;12564;2;0,9855072463768116;0,80864188129217;0,1913581187078301;0,0144927536231884;1,0708661417322836;80,90128429211946;98,55072463768116;80,864188129217;89,2705121379513;2,118710079451628
mlp-1camadas;136;57954;7703;2;0,9855072463768116;0,882678160744475;0,1173218392555249;0,0144927536231884;1,7349151677509886;88,28938369176988;98,55072463768116;88,26781607444751;93,26766447339809;3,409803184154444
mlp-3camadas;136;59113;6544;2;0,9855072463768116;0,9003305055058867;0,0996694944941133;0,0144927536231884;2,035928143712575;90,05091572307926;98,55072463768116;90,03305055058867;94,19566005449238;3,9894397183924895
ensemble;136;57809;7848;2;0,9855072463768116;0,8804697138157394;0,1195302861842606;0,0144927536231884;1,7034068136272544;88,06900220381488;98,55072463768116;88,04697138157394;93,1509142832602;3,3489288352622504
oc-svm;124;23527;42130;14;0,8985507246376812;0,3583319371887232;0,6416680628112768;0,1014492753623188;0,2934633407488048;35,94650049395851;89,85507246376811;35,83319371887232;56,74323059376786;0,5850160407624081
if;47;606;65051;91;0,3405797101449275;0,0092297850952678;0,9907702149047322;0,6594202898550725;0,0721988386739992;0,9924766319629152;34,05797101449275;0,9229785095267832;5,606672393181441;0,1440922190201729
