;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;45;28687;10852;16;0,7377049180327869;0,7255368117554819;0,2744631882445181;0,2622950819672131;0,4129576947783793;72,55555555555556;73,77049180327869;72,55368117554819;73,15955674044557;0,8213177587150938
mlp-1camadas;38;35096;4443;23;0,6229508196721312;0,8876299350008852;0,1123700649991148;0,3770491803278688;0,8480249944208882;88,72222222222223;62,29508196721312;88,76299350008853;74,36059410563648;1,673271686481726
mlp-3camadas;47;32189;7350;14;0,7704918032786885;0,8141075899744556;0,1858924100255444;0,2295081967213114;0,6353927267811275;81,4040404040404;77,04918032786885;81,41075899744555;79,19995107714938;1,2603915258782514
ensemble;44;32610;6929;17;0,7213114754098361;0,824755304888844;0,175244695111156;0,2786885245901639;0,6310053061809838;82,45959595959596;72,1311475409836;82,47553048888439;77,1301151186397;1,2510662496445837
oc-svm;39;15822;23717;22;0,639344262295082;0,4001618654998862;0,5998381345001138;0,360655737704918;0,1641690520289611;40,05303030303031;63,9344262295082;40,01618654998862;50,5807466034902;0,3274971658899105
if;59;681;38858;2;0,9672131147540984;0,0172235008472647;0,9827764991527352;0,0327868852459016;0,1516046971760413;1,8686868686868687;96,72131147540983;1,7223500847264726;12,90689579312267;0,3027348760839448
