;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;135;53113;12544;3;0,9782608695652174;0,8089464946616507;0,1910535053383493;0,0217391304347826;1,064752740752425;80,93016186640322;97,82608695652172;80,89464946616506;88,95845666936005;2,10657720215339
mlp-1camadas;133;56018;9639;5;0,9637681159420288;0,853191586578735;0,146808413421265;0,036231884057971;1,3610315186246418;85,34235124249562;96,3768115942029;85,31915865787349;90,67959240835712;2,684157416750757
mlp-3camadas;131;57282;8375;7;0,9492753623188406;0,8724431515299207;0,1275568484700793;0,0507246376811594;1,5400893486950389;87,2604301238696;94,92753623188406;87,24431515299206;91,00487837314856;3,0310041647385475
ensemble;133;56000;9657;5;0,9637681159420288;0,8529174345462023;0,1470825654537977;0,036231884057971;1,3585291113381002;85,31499354054259;96,3768115942029;85,29174345462022;90,66502241474946;2,679290894439968
oc-svm;94;26688;38969;44;0,6811594202898551;0,4064760802351615;0,5935239197648384;0,3188405797101449;0,2406369198474259;40,70522076145604;68,1159420289855;40,64760802351615;52,61891401147264;0,4795796025611591
if;57;552;65105;81;0,4130434782608695;0,0084073289976697;0,9915926710023304;0,5869565217391305;0,0874742948344127;0,9256022494110496;41,30434782608695;0,8407328997669707;5,892870618027318;0,1745788667687595
