;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;153;81785;9940;11;0,9329268292682928;0,8916325974379941;0,108367402562006;0,0670731707317073;1,5159021103735262;89,1706297815843;93,29268292682929;89,1632597437994;91,20460361188351;2,983328458613629
mlp-1camadas;152;80734;10991;12;0,926829268292683;0,880174434450804;0,1198255655491959;0,073170731707317;1,364085075832361;88,02577022276877;92,6829268292683;88,0174434450804;90,32006571365882;2,688599982311842
mlp-3camadas;153;80684;11041;11;0,9329268292682928;0,8796293267920414;0,1203706732079585;0,0670731707317073;1,3668036448097194;87,97244501518136;93,29268292682929;87,96293267920414;90,58861952670998;2,6941362916006337
ensemble;153;81279;10446;11;0,9329268292682928;0,8861161079313165;0,1138838920686835;0,0670731707317073;1,4435324087178036;88,61996539302855;93,29268292682929;88,61161079313165;90,92202653570384;2,843073492520673
oc-svm;116;37879;53846;48;0,7073170731707317;0,4129626601253747;0,5870373398746253;0,2926829268292683;0,2149660872465809;41,34880127109883;70,73170731707317;41,29626601253748;54,0458638647473;0,4286294941432952
if;60;1130;90595;104;0,3658536585365853;0,0123194330880348;0,9876805669119652;0,6341463414634146;0,0661849870387733;1,2950407556943704;36,58536585365854;1,2319433088034888;6,713501073474426;0,1321309417632874
