,TP,TN,FP,FN,TP_rate,TN_rate,FP_rate,FN_rate,Precision,ACC,Sensitivity,Especificity,MG,F1
pca,135,51733,11102,30,0.8181818181818182,0.8233150314315271,0.176684968568473,0.18181818181818182,1.2013882708908072,82.33015873015873,81.81818181818181,82.3315031431527,82.07444117099229,2.368005613050342
mlp-1camadas,134,52904,9931,31,0.8121212121212121,0.8419511418795257,0.15804885812047426,0.18787878787878787,1.3313462493790362,84.18730158730159,81.21212121212122,84.19511418795257,82.69016760716107,2.619745845552297
mlp-3camadas,135,51354,11481,30,0.8181818181818182,0.8172833611840534,0.18271663881594652,0.18181818181818182,1.162190082644628,81.72857142857143,81.81818181818181,81.72833611840535,81.77324662891381,2.291825821237586
ensemble,134,52637,10198,31,0.8121212121212121,0.8377019177210153,0.16229808227898465,0.18787878787878787,1.29694154084398,83.76349206349207,81.21212121212122,83.77019177210154,82.48124009833114,2.5531104124988095
