;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;47;33778;5761;14;0,7704918032786885;0,8542957586180733;0,1457042413819267;0,2295081967213114;0,809228650137741;85,41666666666667;77,04918032786885;85,42957586180734;81,1312442645233;1,6016357130686658
mlp-1camadas;50;35190;4349;11;0,819672131147541;0,8900073345304635;0,1099926654695364;0,180327868852459;1,1366219595362583;88,98989898989899;81,9672131147541;89,00073345304637;85,41160393245917;2,2421524663677133
mlp-3camadas;48;35467;4072;13;0,7868852459016393;0,8970130756974127;0,1029869243025873;0,2131147540983606;1,1650485436893203;89,68434343434343;78,68852459016394;89,70130756974127;84,01466268736336;2,2961014111456586
ensemble;51;35227;4312;10;0,8360655737704918;0,8909431194516806;0,1090568805483193;0,1639344262295081;1,168920467568187;89,08585858585859;83,60655737704919;89,09431194516806;86,30682883533846;2,305605786618445
oc-svm;40;15522;24017;21;0,6557377049180327;0,3925744201927211;0,6074255798072788;0,3442622950819672;0,1662717712100428;39,2979797979798;65,57377049180327;39,25744201927211;50,73715101448862;0,3317024628907869
if;51;556;38983;10;0,8360655737704918;0,0140620653026126;0,9859379346973874;0,1639344262295081;0,1306553261259415;1,5328282828282829;83,60655737704919;1,406206530261261;10,842881856603867;0,260902928763269
