;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1;F2
pca-min-1;127;59372;6285;11;1,9806612601372426;90,43088380576032;92,02898550724638;90,42752486406629;91,22474102550973;3,8778625954198476;9,118322802986787
pca-min-2;117;63001;2655;21;4,220779220779221;95,93275982612396;84,78260869565217;95,9561959303034;90,19654434335189;8,041237113402062;17,59927797833935
pca-min-3;109;64213;1442;29;7,0277240490006445;97,76419983888863;78,98550724637681;97,80367070291676;87,89239182675304;12,90704558910598;25,915359010936754
pca-min-4;102;64732;922;36;9,9609375;98,54389591439688;73,91304347826087;98,59566819995736;85,36689001264853;17,555938037865747;32,36040609137056
pca-min-5;97;65015;638;41;13,197278911564625;98,9679439437005;70,28985507246377;99,02822414817297;83,43068694106825;22,22222222222222;37,68453768453768
pca-min-6;93;65163;489;45;15,97938144329897;99,18832649338805;67,3913043478261;99,25516358983732;81,78590916274021;25,833333333333336;41,00529100529101
pca-min-7;89;65256;395;49;18,388429752066116;99,32511514082901;64,4927536231884;99,39833361258778;80,06542474896459;28,617363344051448;42,95366795366795
pca-min-8;85;65312;338;53;20,094562647754138;99,40566668693378;61,594202898550726;99,48514851485149;78,27968077998412;30,3030303030303;43,5897435897436
pca-min-9;81;65349;300;57;21,25984251968504;99,4573395959688;58,69565217391305;99,5430242654115;76,43783571387915;31,213872832369944;43,40836012861737
pca-min-10;77;65374;274;61;21,937321937321936;99,49077311282036;55,79710144927536;99,58262247136241;74,54140922077806;31,492842535787318;42,63565891472868
pca-median-1-0.25;110;64214;1441;28;7,092198581560283;97,76723967595336;79,71014492753623;97,80519381616023;88,29533494897622;13,025458851391354;26,153114598193056
pca-median-1-0.5;130;61163;4492;8;2,8126352228472524;93,16036660435;94,20289855072464;93,15817531033433;93,67908057794997;5,46218487394958;12,56281407035176
pca-median-1-0.75;130;61163;4492;8;2,8126352228472524;93,16036660435;94,20289855072464;93,15817531033433;93,67908057794997;5,46218487394958;12,56281407035176
pca-median-2-0.25;117;64038;1615;21;6,755196304849885;97,51333769056558;84,78260869565217;97,54009717758518;90,93791228713738;12,51336898395722;25,612959719789842
pca-median-2-0.5;132;62073;3580;6;3,5560344827586206;94,54940645377027;95,65217391304348;94,54708848034362;95,09802600629384;6,857142857142857;15,478424015009383
pca-median-2-0.75;136;57877;7776;2;1,7189079878665319;88,17771427702877;98,55072463768116;88,15591062099219;93,20852360590973;3,3788819875776395;8,034026465028354
pca-median-3-0.25;108;64852;799;30;11,907386990077178;98,73991092735868;78,26086956521739;98,78295837077881;87,92519673177775;20,669856459330145;37,01165181631254
pca-median-3-0.5;130;62607;3044;8;4,095778197857593;95,36092659867151;94,20289855072464;95,36336080181566;94,7813536676365;7,850241545893719;17,44498121309715
pca-median-3-0.75;135;60002;5649;3;2,3340248962655603;91,40889814406664;97,82608695652173;91,39540905698314;94,5560956989834;4,5592705167173255;10,65340909090909
pca-median-4-0.25;114;64771;878;24;11,491935483870968;98,62890844695761;82,6086956521739;98,66258435010434;90,2794960266987;20,176991150442475;36,917098445595855
pca-median-4-0.5;128;62967;2682;10;4,555160142348755;95,9080061410309;92,7536231884058;95,91463693277888;94,3208889499867;8,683853459972864;19,03628792385485
pca-median-4-0.75;136;58055;7594;2;1,759379042690815;88,45364585708423;98,55072463768116;88,4324209051166;93,35458832678587;3,457041179461108;8,210577155276503
pca-median-5-0.25;107;65076;571;31;15,781710914454278;99,08489777304857;77,53623188405797;99,13019635322254;87,67087253561277;26,225490196078432;43,49593495934959
pca-median-5-0.5;129;63215;2432;9;5,037094884810621;96,28942768108232;93,47826086956522;96,29533718220178;94,87634399385655;9,55909596146721;20,719563122389978
pca-median-5-0.75;135;59749;5898;3;2,2376926902038785;91,02987003116212;97,82608695652173;91,01558334729691;94,3594106114023;4,375303840544482;10,250569476082003
