;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1;F2
pca-min-1;140;43313;11661;23;1,1863401406660452;78,80914812195078;85,88957055214723;78,78815440026194;82,26226805793023;2,340354396522902;5,621135469364812
pca-min-2;133;47217;7756;30;1,6858917480035494;85,8785548461985;81,59509202453988;85,89125570734724;83,71561929260444;3,3035270740188776;7,7859735393981975
pca-min-3;128;48835;6137;35;2,043096568236233;88,80565883739911;78,52760736196319;88,83613475951394;83,52298551865564;3,9825762289981332;9,252566141390776
pca-min-4;123;49671;5300;40;2,268117278259266;90,31450647513331;75,4601226993865;90,3585526914191;82,57401209238574;4,403866809881847;10,123456790123457
pca-min-5;118;50224;4746;45;2,4259868421052633;91,31010465601364;72,39263803680981;91,36619974531563;81,32797936111224;4,694648895961807;10,69615663524293
pca-min-6;113;50616;4353;50;2,530228392297358;92,0137125444388;69,32515337423312;92,08099110407684;79,8969888740591;4,882263987902355;11,039468542399376
pca-min-7;109;50922;4046;54;2,6233453670276776;92,56316772777566;66,87116564417178;92,63935380585067;78,70769704114126;5,048633626679018;11,33763261909715
pca-min-8;105;51167;3800;58;2,6888604353393086;93,00199528387448;64,41717791411043;93,08676114759766;77,43633807388558;5,162241887905605;11,52073732718894
pca-min-9;101;51355;3611;62;2,720905172413793;93,33744490195723;61,96319018404908;93,43048429938507;76,08712681939441;5,212903225806452;11,571952337305225
pca-min-10;97;51509;3456;66;2,7300872502110893;93,61123204179364;59,50920245398773;93,71236241244428;74,67762681850313;5,220667384284177;11,533888228299642
pca-median-1-0.25;131;48838;6134;32;2,0909816440542697;88,81654121701278;80,3680981595092;88,84159208324238;84,49869699109625;4,075917859365277;9,469423160329622
pca-median-1-0.5;138;44601;10371;25;1,3131601484441906;81,14446358937154;84,66257668711657;81,13403187077057;82,8795282032546;2,5862068965517238;6,182241734611594
pca-median-1-0.75;138;44601;10371;25;1,3131601484441906;81,14446358937154;84,66257668711657;81,13403187077057;82,8795282032546;2,5862068965517238;6,182241734611594
pca-median-2-0.25;131;48112;6858;32;1,8743740163113465;87,50294741806178;80,3680981595092;87,52410405675823;83,86981451128078;3,66331096196868;8,572176416699385
pca-median-2-0.5;139;45409;9561;24;1,4329896907216495;82,6147679248363;85,2760736196319;82,60687647807895;83,93086488314356;2,8186150258542026;6,7136785162287484
pca-median-2-0.75;148;40681;14289;15;1,0251437279213134;74,05546587343333;90,79754601226993;74,00582135710387;81,97284288011163;2,0273972602739727;4,904234873086354
pca-median-3-0.25;123;49394;5574;40;2,159031068983676;89,81698137164209;75,4601226993865;89,85955464997816;82,34569217390536;4,197952218430034;9,686564813356435
pca-median-3-0.5;139;45781;9187;24;1,4904567874758738;83,2925214489126;85,2760736196319;83,28663949934507;84,27548636156241;2,929708083043524;6,965323712166766
pca-median-3-0.75;148;42728;12240;15;1,1947045527930256;77,77112695216847;90,79754601226993;77,73249890845582;84,01142866473133;2,358377818500518;5,674846625766871
pca-median-4-0.25;123;48963;6003;40;2,0078354554358473;89,03843712020897;75,4601226993865;89,07870319834079;81,98713236385957;3,9115916679917313;9,073473000885217
pca-median-4-0.5;140;46097;8869;23;1,554001554001554;83,8705581454407;85,88957055214723;83,86457082560128;84,87103141090621;3,0527692978630614;7,245626746713589
pca-median-4-0.75;153;40433;14533;10;1,0418085251259703;73,62005478060549;93,86503067484662;73,5600189207874;83,09460531491806;2,060744831301771;4,987612465771288
pca-median-5-0.25;118;49631;5333;45;2,164740414602825;90,24434487637637;72,39263803680981;90,29728549596099;80,85084232471286;4,20377627360171;9,667376699983613
pca-median-5-0.5;137;46317;8647;26;1,5596539162112932;84,26723746984237;84,04907975460122;84,26788443344735;84,15841098487029;3,062479043254722;7,259431962696057
pca-median-5-0.75;154;41938;13026;9;1,1684370257966616;76,35459937961434;94,47852760736197;76,30085146641439;84,90460589234753;2,3083264633140974;5,566801619433198
