;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1;F2
pca-min-1;142;52847;9988;23;1,40177690029615;84,10952380952381;86,06060606060606;84,10440041378213;85,07688094878642;2,758620689655172;6,580166821130677
pca-min-2;133;57588;5246;32;2,472578546198178;91,62208923951174;80,60606060606061;91,65101696533723;85,95130847238488;4,797979797979798;11,011756913396258
pca-min-3;125;59459;3374;40;3,5724492712203486;94,58078034223308;75,75757575757575;94,63021023984211;84,66968360163015;6,823144104803493;15,02765087761481
pca-min-4;119;60411;2421;46;4,68503937007874;96,08394050510341;72,12121212121212;96,14686783804432;83,27201600860725;8,798521256931608;18,59375
pca-min-5;114;60964;1867;51;5,754669358909641;96,95536224522192;69,0909090909091;97,02853686874313;81,87667445629587;10,624417520969246;21,58273381294964
pca-min-6;109;61336;1494;56;6,799750467872738;97,53948726089372;66,06060606060606;97,62215502148655;80,30553359303354;12,330316742081447;24,0830755634114
pca-min-7;105;61611;1218;60;7,936507936507937;97,97123535574816;63,63636363636363;98,06140476531537;78,99538728519691;14,11290322580645;26,475037821482605
pca-min-8;101;61811;1017;64;9,033989266547406;98,2839363103837;61,21212121212121;98,38129496402878;77,6023695021201;15,744349181605614;28,402699662542187
pca-min-9;97;61958;869;68;10,041407867494824;98,51250952501906;58,78787878787879;98,61683671033154;76,14114947235171;17,152961980548188;29,827798277982783
pca-min-10;94;62078;748;71;11,163895486935868;98,69981425917989;56,96969696969697;98,8094101168306;75,02760926559202;18,669314796425027;31,291611185086555
pca-median-1-0.25;125;59459;3374;40;3,5724492712203486;94,58078034223308;75,75757575757575;94,63021023984211;84,66968360163015;6,823144104803493;15,02765087761481
pca-median-1-0.5;146;54728;8105;19;1,7694824869712762;87,10435251912759;88,48484848484848;87,10072732481339;87,79006014496296;3,46958174904943;8,19212209628549
pca-median-1-0.75;146;54728;8105;19;1,7694824869712762;87,10435251912759;88,48484848484848;87,10072732481339;87,79006014496296;3,46958174904943;8,19212209628549
pca-median-2-0.25;135;59136;3695;30;3,524804177545692;94,08692615404152;81,81818181818181;94,11914500803744;87,75338921568458;6,758448060075095;15,033407572383071
pca-median-2-0.5;145;55853;6978;20;2,0356591323880386;88,89135818147184;87,87878787878788;88,8940172844615;88,38494492069617;3,979143798024149;9,315174097391752
pca-median-2-0.75;153;49863;12968;12;1,1660696593247466;79,3955171756937;92,72727272727273;79,36050675621907;85,78393412381187;2,3031762757790157;5,551121108772947
pca-median-3-0.25;127;60605;2224;38;5,40195661420672;96,40918182684065;76,96969696969697;96,4602333317417;86,16562498566596;10,095389507154213;21,08933909000332
pca-median-3-0.5;145;56639;6190;20;2,2888713496448303;90,14191827793123;87,87878787878788;90,14786165624155;89,00609424199652;4,461538461538461;10,364546104360258
pca-median-3-0.75;150;52563;10266;15;1,4400921658986174;83,67939803790837;90,9090909090909;83,66041159337249;87,20947175068693;2,8352707683583778;6,771397616468038
pca-median-4-0.25;128;60442;2385;37;5,093513728611222;96,15506731013463;77,57575757575758;96,20386139717;86,38916268606059;9,559372666168782;20,17018594390167
pca-median-4-0.5;145;57177;5650;20;2,5021570319240727;90,998856997714;87,87878787878788;91,00705110859981;89,4292420847155;4,8657718120805376;11,231603408210692
pca-median-4-0.75;154;49392;13435;11;1,1332695562587387;78,65443230886461;93,33333333333333;78,61588170690945;85,65910513567651;2,2393485531481754;5,4038879921398
pca-median-5-0.25;120;61156;1669;45;6,707657909446619;97,27893316399428;72,72727272727273;97,34341424592121;84,13988968418604;12,282497441146367;24,499795835034707
pca-median-5-0.5;145;57595;5230;20;2,697674418604651;91,66534370535005;87,87878787878788;91,67528849980104;89,75696759472602;5,234657039711191;12,013256006628003
pca-median-5-0.75;153;51821;11004;12;1,3713363807475127;82,51150976345451;92,72727272727273;82,48467966573816;87,4561569427026;2,702702702702703;6,473724295506474
