;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;83;48150;12970;0;1,0;0,787794502617801;0,2122054973821989;0,0;0,6358691488546694;78,8082283548192;100,0;78,7794502617801;88,75778853812217;1,263702801461632
mlp-1camadas;83;50734;10386;0;1,0;0,8300719895287958;0,1699280104712041;0,0;0,7928168879549146;83,03024361550905;100,0;83,00719895287958;91,1082866444538;1,5731614859742231
mlp-3camadas;82;53392;7728;1;0,9879518072289156;0,8735602094240837;0,1264397905759162;0,0120481927710843;1,0499359795134442;87,37153407512703;98,79518072289156;87,35602094240838;92,89969793405108;2,077790447231724
ensemble;83;51020;10100;0;1,0;0,8347513089005235;0,1652486910994764;0,0;0,815083963468526;83,49754097021388;100,0;83,47513089005236;91,36472562759238;1,6169881161114357
oc-svm;24;17281;43839;59;0,2891566265060241;0,2827388743455497;0,7172611256544502;0,7108433734939759;0,054715819711374;28,27475777331177;28,91566265060241;28,27388743455497;28,592974502116743;0,1092249579028808
if;65;522;60598;18;0,7831325301204819;0,0085405759162303;0,9914594240837696;0,216867469879518;0,1071493332014572;0,9591033119291538;78,3132530120482;0,8540575916230366;8,1782656021699;0,2140058604681789
