;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;146;38102;16872;17;0,8957055214723927;0,693091279513952;0,3069087204860479;0,1042944785276073;0,8579151486661182;69,36902624372019;89,57055214723927;69,30912795139521;78,7912232386966;1,6995518305104471
mlp-1camadas;148;42036;12938;15;0,9079754601226994;0,7646523811256231;0,2353476188743769;0,0920245398773006;1,1309796729329054;76,5076083210911;90,79754601226992;76,4652381125623;83,32380197677344;2,234130877802098
mlp-3camadas;143;42340;12634;20;0,8773006134969326;0,7701822679812275;0,2298177320187725;0,1226993865030674;1,1191985599123424;77,04989390064748;87,73006134969326;77,01822679812275;82,19984040157193;2,210200927357032
ensemble;148;41560;13414;15;0,9079754601226994;0,7559937424964529;0,2440062575035471;0,0920245398773006;1,091284471316915;75,6443041877505;90,79754601226992;75,5993742496453;82,85069499968593;2,156648451730419
oc-svm;74;11352;43622;89;0,4539877300613497;0,2064976170553352;0,7935023829446648;0,5460122699386503;0,1693518857561332;20,722926528465457;45,39877300613497;20,649761705533525;30,61819466102296;0,3374449941859139
if;146;523;54451;17;0,8957055214723927;0,0095135882417142;0,9904864117582858;0,1042944785276073;0,2674139604740187;1,2133413134555744;89,57055214723927;0,9513588241714264;9,231128596828396;0,533235938641344
