;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;134;55417;10240;4;0,9710144927536232;0,8440379548258373;0,1559620451741627;0,0289855072463768;1,2916907653749758;84,4304278440611;97,10144927536231;84,40379548258373;90,53027596169228;2,549467275494673
mlp-1camadas;136;57603;8054;2;0,9855072463768116;0,8773321961100873;0,1226678038899127;0,0144927536231884;1,6605616605616609;87,75590850368569;98,55072463768116;87,73321961100872;92,98479643179164;3,2660902977905866
mlp-3camadas;137;58794;6863;1;0,9927536231884058;0,8954719222626681;0,1045280777373318;0,0072463768115942;1,957142857142857;89,56759632190897;99,27536231884058;89,54719222626682;94,2858947716863;3,838610254973382
ensemble;136;57577;8080;2;0,9855072463768116;0,8769361987297623;0,1230638012702377;0,0144927536231884;1,6553067185978578;87,71639182308687;98,55072463768116;87,69361987297623;92,96380900427415;3,255925305242997
oc-svm;133;21944;43713;5;0,9637681159420288;0,334221788994319;0,665778211005681;0,036231884057971;0,3033343976645532;33,55422144539859;96,3768115942029;33,4221788994319;56,7549384534799;0,6047653692251729
if;62;619;65038;76;0,4492753623188406;0,0094277837854303;0,9905722162145696;0,5507246376811594;0,0952380952380952;1,0350330572231932;44,927536231884055;0,9427783785430344;6,5082032666957375;0,1900732701799564
