;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;83;44990;16130;0;1,0;0,7360929319371727;0,2639070680628272;0,0;0,5119348670819712;73,64508275738118;100,0;73,60929319371728;85,79585840453913;1,018654884634266
mlp-1camadas;82;47953;13167;1;0,9879518072289156;0,784571335078534;0,2154286649214659;0,0120481927710843;0,6189146350667974;78,48471480156202;98,79518072289156;78,4571335078534;88,04082396200305;1,23012301230123
mlp-3camadas;81;52022;9098;2;0,9759036144578314;0,8511452879581152;0,1488547120418848;0,0240963855421686;0,8824490685259833;85,13144780484616;97,59036144578312;85,11452879581152;91,1392211370646;1,7490822716475924
ensemble;82;48826;12294;1;0,9879518072289156;0,7988547120418849;0,2011452879581151;0,0120481927710843;0,6625727213962508;79,911115468196;98,79518072289156;79,88547120418848;88,8386152793432;1,3163175214704228
oc-svm;15;15765;45355;68;0,180722891566265;0,2579352094240837;0,7420647905759162;0,8192771084337349;0,0330614943795459;25,783049850497523;18,072289156626507;25,79352094240837;21,590460134946305;0,0660022440762986
if;57;1130;59990;26;0,6867469879518072;0,0184882198952879;0,981511780104712;0,3132530120481928;0,0949256415807617;1,9394474127085275;68,67469879518072;1,848821989528796;11,267976449070028;0,1895892233494096
