;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1
pca-retro;75;58900;2218;8;3,270824247710423;96,36280452933775;90,36144578313252;96,37095454694199;93,31783743937827;6,313131313131313
pca-full;71;60346;770;12;8,442330558858501;98,7222013431592;85,5421686746988;98,74010079193664;91,9045284896267;15,367965367965366
mlp-1camadas-retro;73;59508;1610;10;4,33749257278669;97,35298442835901;87,95180722891567;97,36575149710396;92,53914742622062;8,267270668176671
mlp-1camadas-full;69;60565;551;14;11,129032258064516;99,07678230036439;83,13253012048193;99,09843576150271;90,76510175081482;19,630156472261735
mlp-3camadas-retro;75;59083;2035;8;3,5545023696682465;96,66181925131943;90,36144578313252;96,67037533950719;93,46269245038873;6,839945280437758
mlp-3camadas-full;72;60376;740;11;8,866995073891626;98,77285576561708;86,74698795180723;98,78918777406898;92,57248231308256;16,089385474860336
oc-svm-retro;1;24266;36852;82;0,0027134832985102977;39,65131288704433;1,2048192771084338;39,70352432998462;6,916326444139923;0,005414771496642842
oc-svm-full;0;34363;26753;83;0,0;56,1496102877498;0,0;56,22586556711827;0,0;0,0
if-retro;23;1814;59304;60;0,03876818312067019;3,001584941422526;27,710843373493976;2,9680290585424918;9,068990482366258;0,0774280424171015
if-full;13;3193;57923;70;0,02243855288594311;5,238647690321737;15,662650602409638;5,224491131618562;9,045959273063819;0,04481290611696169
ensemble-retro;76;58915;2203;7;3,3347959631417288;96,38894789300828;91,56626506024097;96,39549723485716;93,94985710697306;6,435224386113464
ensemble-full;73;60321;795;10;8,410138248847927;98,68461902972271;87,95180722891567;98,69919497349304;93,17066367670579;15,352260778128288
