,q,L,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Medição,101.0,11.630650802241002,72.94761870451762,168.0,97.67441860465117,50454.0,72.88617944902705,18769.0,27.113820550972942,4.0,2.3255813953488373,72.94761870451762,97.67441860465117,72.88617944902705,84.37484934503878,0.8871521360299942,1.7583337694280183
