,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Média,87.91728402350606,157.73809523809524,93.95029035500708,62485.28571428572,87.90304443150454,8603.833333333334,12.096955568495474,10.166666666666666,6.049709644992909,87.91728402350606,93.95029035500708,87.90304443150454,90.75029312551747,2.1692281173269867,4.221846824814047
Desvio Padrão,6.502361375235986,12.048802235400066,3.5052734245018735,4598.2578423430095,6.523682845064839,4660.84641070993,6.523682845064839,6.056307603533517,3.5052734245018744,6.502361375235986,3.5052734245018735,6.523682845064839,2.8188478425870778,0.8933992036473243,1.6858061649695515
Máximo,96.05514700752131,171.0,99.4186046511628,68697.0,96.09181575303185,27973.0,39.38583275840221,33.0,19.186046511627907,96.05514700752131,99.4186046511628,96.09181575303185,93.13368653020082,4.739174906239345,8.95330112721417
Mínimo,60.70791488166304,117.0,80.81395348837209,43050.0,60.61416724159779,2794.0,3.90818424696815,1.0,0.5813953488372093,60.70791488166304,80.81395348837209,60.61416724159779,77.62844793792978,0.6075895395110859,1.2077977115411782
Mediana,89.02310555516539,161.0,94.47674418604652,63220.5,89.01214153377599,7805.0,10.987858466224013,9.0,5.523255813953488,89.02310555516539,94.47674418604652,89.01214153377599,91.60202474210048,1.9826565402911334,3.883997624956084
