,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Média,70.418309109838,163.5,97.38704550730895,49994.23809523809,70.35503643027648,21094.880952380954,29.6449635697235,4.404761904761905,2.612954492691052,70.418309109838,97.38704550730895,70.35503643027648,81.07110954677825,0.9731330178440422,1.9217379836073731
Desvio Padrão,17.91975306119927,11.037077202354421,1.4517082802428358,12776.89233525923,17.964312281411317,12894.901793103143,17.964312281411317,2.528467421760383,1.4517082802428358,17.91975306119927,1.4517082802428358,17.964312281411317,16.390052044021544,0.5032733432506462,0.9765674225698268
Máximo,91.89260845903743,172.0,100.0,65695.0,91.89268579261726,71238.0,98.90739619559861,14.0,8.13953488372093,91.89260845903743,100.0,91.89268579261726,92.43078080199554,2.6872690628149143,5.223636957231473
Mínimo,1.3315541821757146,123.0,91.86046511627907,776.0,1.092603804401391,5794.0,8.107314207382748,0.0,0.0,1.3315541821757146,91.86046511627907,1.092603804401391,10.452769032181813,0.2408626242823134,0.4805677404934201
Mediana,74.14635859259779,167.0,97.67441860465117,52630.0,74.09235468133792,18403.0,25.907645318662077,4.0,2.3255813953488373,74.14635859259779,97.67441860465117,74.09235468133792,85.14647504667178,0.9029159719471818,1.789289635641167
