,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Média,79.74644817029946,161.61904761904762,96.24817334496389,56663.30952380953,79.70734443253491,14425.809523809523,20.292655567465104,6.285714285714286,3.7518266550360955,79.74644817029946,96.24817334496389,79.70734443253491,86.573831924365,1.314108932711214,2.5871900514730237
Desvio Padrão,13.538770565161618,11.412343298317516,1.7117230230500826,9646.8137959667,13.574129436119598,9644.601955999178,13.574129436119598,2.90739774927234,1.7117230230500828,13.538770565161618,1.7117230230500826,13.574129436119598,12.912251437126814,0.5132539412752839,0.9889304488619102
Máximo,93.59362572038569,172.0,100.0,66916.0,93.60059308164664,70754.0,99.62124945440209,16.0,9.30232558139535,93.59362572038569,100.0,93.60059308164664,92.13770192872994,3.297400126823082,6.36345094839894
Mínimo,0.6194255214551584,121.0,90.69767441860465,269.0,0.3787505455979049,4575.0,6.3994069183533595,0.0,0.0,0.6194255214551584,90.69767441860465,0.3787505455979049,6.154271245223962,0.2425062741448834,0.4838392078539481
Mediana,81.98258304656227,166.0,96.51162790697674,58201.5,81.94739732199429,12821.5,18.05260267800572,6.0,3.488372093023256,81.98258304656227,96.51162790697674,81.94739732199429,88.80739112413505,1.2304482996993116,2.4299151626799986
