,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Média,63.41756413008817,165.11904761904762,98.33753173164317,45011.71428571428,63.33566071888088,26077.404761904763,36.66433928111911,2.7857142857142856,1.6624682683568428,63.41756413008817,98.33753173164317,63.33566071888088,78.26434899095338,0.6839917268705269,1.3579001569332636
Desvio Padrão,13.075747842532747,11.242780623316396,0.8122202823086331,9293.209795685247,13.105786563493687,9396.065326117083,13.105786563493687,1.3887301496588271,0.8122202823086329,13.075747842532747,0.8122202823086331,13.105786563493687,9.936024159350238,0.17698626689178423,0.34937496014955155
Máximo,77.06299599690989,172.0,100.0,54698.0,77.01448826436507,62602.0,88.14327752981428,6.0,3.488372093023256,77.06299599690989,100.0,77.01448826436507,86.47294085485129,1.012612175600291,2.0043206913106095
Mínimo,12.069667813750966,123.0,96.51162790697674,8421.0,11.856722470185714,16325.0,22.985511735634937,0.0,0.0,12.069667813750966,96.51162790697674,11.856722470185714,34.43359184021573,0.26344629910639017,0.5254860746190226
Mediana,66.38879134770701,169.0,98.25581395348837,47095.5,66.31020936879602,23927.5,33.68979063120398,3.0,1.744186046511628,66.38879134770701,98.25581395348837,66.31020936879602,80.90109576093145,0.7025051244709585,1.3950652901384764
