,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Média,75.32305835214633,162.5952380952381,96.82246752805975,53487.880952380954,75.27211336211838,17601.238095238095,24.727886637881618,5.309523809523809,3.1775324719402698,75.32305835214633,96.82246752805975,75.27211336211838,83.59378338810328,1.132545831463324,2.233882246056175
Desvio Padrão,17.618997349361553,11.565422653817722,1.6854129047700368,12563.269114332485,17.663926686902386,12693.918606973364,17.663926686902386,2.841230369331991,1.6854129047700372,17.618997349361553,1.6854129047700368,17.663926686902386,16.986434012966317,0.4859840246483006,0.9404754376034331
Máximo,92.43767118477422,172.0,100.0,65800.0,92.4390690339749,71261.0,99.68179322191403,14.0,8.13953488372093,92.43767118477422,100.0,92.4390690339749,92.14931294576625,2.858176555716353,5.543859649122807
Mínimo,0.5590280216307325,120.0,91.86046511627907,226.0,0.31820677808597214,5370.0,7.56093096602509,0.0,0.0,0.5590280216307325,91.86046511627907,0.31820677808597214,5.640981989742319,0.2407850713255778,0.48041337895398367
Mediana,78.7702788117143,167.0,97.09302325581395,55937.0,78.73408446541576,15108.5,21.26591553458424,4.5,2.9069767441860463,78.7702788117143,97.09302325581395,78.73408446541576,87.47027785856848,1.0405925362726838,2.059304363913081
