,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Média,78.25526863543153,162.04761904761904,96.49916419417995,55600.97619047619,78.21197061505916,15488.142857142857,21.78802938494084,5.857142857142857,3.5008358058200306,78.25526863543153,96.49916419417995,78.21197061505916,85.84243903901746,1.2328026471691391,2.428760539417752
Desvio Padrão,13.63592447065281,11.531404375691881,1.7361618142368853,9720.039893745532,13.671670609198541,9712.507760794033,13.67167060919854,2.926509854812313,1.7361618142368858,13.63592447065281,1.7361618142368853,13.671670609198541,12.959971995990491,0.518833937030511,0.9997433742030358
Máximo,93.59362572038569,172.0,100.0,66916.0,93.60059308164664,70797.0,99.68179322191403,16.0,9.30232558139535,93.59362572038569,100.0,93.60059308164664,92.13770192872994,3.297400126823082,6.36345094839894
Mínimo,0.5590280216307325,121.0,90.69767441860465,226.0,0.31820677808597214,4575.0,6.3994069183533595,0.0,0.0,0.5590280216307325,90.69767441860465,0.31820677808597214,5.640981989742319,0.2423593399935183,0.4835467592527516
Mediana,81.05906313645622,166.0,96.81772151898734,57544.0,81.02164087689903,13479.0,18.978359123100965,5.0,3.1822784810126583,81.05906313645622,96.81772151898734,81.02164087689903,88.3059500335895,1.1709603564620992,2.3135230260702864
