;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;135;55771;9886;3;0,9782608695652174;0,8494296114656472;0,1505703885343527;0,0217391304347826;1,34717094102385;84,9699825214682;97,82608695652172;84,94296114656473;91,15721311815255;2,6577419037306824
mlp-1camadas;136;57691;7966;2;0,9855072463768116;0,8786724949358027;0,1213275050641972;0,0144927536231884;1,6785978770673908;87,88965726878942;98,55072463768116;87,86724949358027;93,05579567932487;3,300970873786408
mlp-3camadas;137;58661;6996;1;0,9927536231884058;0,8934462433556208;0,1065537566443791;0,0072463768115942;1,920650497686808;89,36545330192264;99,27536231884058;89,34462433556209;94,17919065352828;3,76839499381103
ensemble;136;57722;7935;2;0,9855072463768116;0,8791446456584979;0,120855354341502;0,0144927536231884;1,6850452236401934;87,93677331104188;98,55072463768116;87,9144645658498;93,08079387874945;3,3134364721646974
oc-svm;133;21922;43735;5;0,9637681159420288;0,3338867142878901;0,6661132857121099;0,036231884057971;0,3031822740950123;33,52078425412265;96,3768115942029;33,38867142878901;56,72648143215957;0,6044630277689407
if;67;920;64737;71;0,4855072463768116;0,0140122149961161;0,9859877850038838;0,5144927536231884;0,1033886797111289;1,5001139904248044;48,55072463768116;1,401221499611618;8,248049416925332;0,2063379631055403
