;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;146;38521;16453;17;0,8957055214723927;0,7007130643576963;0,2992869356423036;0,1042944785276073;0,8795710584974998;70,12895152075738;89,57055214723927;70,07130643576964;79,22326430493942;1,7420355566161554
mlp-1camadas;149;39397;15577;14;0,9141104294478528;0,7166478699021356;0,2833521300978644;0,0858895705521472;0,9474755182500318;71,72316230480439;91,41104294478528;71,66478699021356;80,93795723386711;1,8755113600604192
mlp-3camadas;109;48501;6473;54;0,6687116564417178;0,8822534288936589;0,1177465711063411;0,3312883435582822;1,6560316013369796;88,16221412118904;66,87116564417178;88,22534288936588;76,80970979224331;3,2320237212750187
ensemble;149;40176;14798;14;0,9141104294478528;0,730818204969622;0,269181795030378;0,0858895705521472;0,9968555562989228;73,13600667428406;91,41104294478528;73,0818204969622;81,73423659599997;1,9722038385175384
oc-svm;80;11599;43375;83;0,4907975460122699;0,2109906501255138;0,7890093498744861;0,50920245398773;0,184098492693591;21,18178355732085;49,079754601227;21,09906501255139;32,17975968106904;0,3668210371864827
if;108;958;54016;55;0,6625766871165644;0,0174264197620693;0,9825735802379306;0,3374233128834356;0,1995417929199615;1,933365979287956;66,25766871165644;1,7426419762069345;10,745389464442196;0,3978853132425811
