,TP,TN,FP,FN,TP_rate,TN_rate,FP_rate,FN_rate,Precision,ACC,Sensitivity,Especificity,MG,F1
pca,153,79529,12196,11,0.9329268292682927,0.8670373398746253,0.13296266012537475,0.06707317073170732,1.2389667179528707,86.715493693478,93.29268292682927,86.70373398746253,89.93788947637415,2.445456725005994
mlp-1camadas,151,76526,15199,13,0.9207317073170732,0.8342981738893431,0.16570182611065684,0.07926829268292683,0.9837133550488599,83.44524371796406,92.07317073170732,83.42981738893431,87.6450102434047,1.9466288513600618
mlp-3camadas,143,82503,9222,21,0.8719512195121951,0.899460343417825,0.10053965658217498,0.12804878048780488,1.5269620928990923,89.94112461774532,87.1951219512195,89.94603434178251,88.55989743365957,3.001364256480218
ensemble,151,80509,11216,13,0.9207317073170732,0.8777214499863724,0.1222785500136277,0.07926829268292683,1.3284067915896896,87.7798213061411,92.07317073170732,87.77214499863723,89.8969392801985,2.6190269707744345
