;Acurácia;Num_VP;VP_rate;Num_VN;VN_rate;Num_FP;FP_rate;Num_FN;FN_rate;ACC2;Sensibilidade;Especificidade;MG;Precisão;F1
Média;88,82626668627353;81,02;97,6144578313252;54283,32;88,81433246073298;6836,68;11,185667539267016;1,98;2,3855421686747;88,82626668627353;97,6144578313252;88,81433246073298;93,11042086601032;1,1715375427388393;2,3152800062612964
Desvio Padrão;0,1910796158861787;0,1414213562373095;0,1703871761895306;116,91221894556408;0,1912830807355426;116,91221894556408;0,1912830807355433;0,1414213562373095;0,1703871761895295;0,1910796158861787;0,1703871761895306;0,1912830807355426;0,1433975069456101;0,0205853528942516;0,0402115063758129
Máximo;89,34856134503211;82,0;98,79518072289156;54603,0;89,33736910994764;7036,0;11,511780104712042;2,0;2,409638554216868;89,34856134503211;98,79518072289156;89,33736910994764;93,84059889855811;1,2276447408305546;2,42478670857656
Mínimo;88,50056369785794;81,0;97,59036144578312;54084,0;88,48821989528795;6517,0;10,662630890052355;1,0;1,2048192771084338;88,50056369785794;97,59036144578312;88,48821989528795;92,92791487639808;1,1381199943796545;2,25
Mediana;88,77424309265885;81,0;97,59036144578312;54251,5;88,76227094240838;6868,5;11,237729057591622;2,0;2,409638554216868;88,77424309265885;97,59036144578312;88,76227094240838;93,071704090785;1,1655515328245163;2,3035905776065357
