;Acurácia;Num_VP;VP_rate;Num_VN;VN_rate;Num_FP;FP_rate;Num_FN;FN_rate;ACC2;Sensibilidade;Especificidade;MG;Precisão;F1
Média;93,36770271297212;124,94;90,53623188405794;61306,34;93,37365398967364;4350,66;6,626346010326392;13,06;9,463768115942033;93,36770271297212;90,53623188405794;93,37365398967364;91,9330684827242;2,8013805991268;5,4337644221128025
Desvio Padrão;0,48933088164367;3,253945799380519;2,357931738681534;325,0233027752607;0,4950322170907292;325,0233027752607;0,4950322170907302;3,253945799380519;2,3579317386815357;0,48933088164367;2,357931738681534;0,4950322170907292;0,9744266086136604;0,1382903064122995;0,256408006924046
Máximo;94,2396838665552;131,0;94,92753623188406;61887,0;94,25803798528716;4908,0;7,475212087058501;20,0;14,492753623188406;94,2396838665552;94,92753623188406;94,25803798528716;93,77167080096012;3,0349794238683128;5,861897665176355
Mínimo;92,526787749829;118,0;85,5072463768116;60749,0;92,5247879129415;3770,0;5,741962014712826;7,0;5,072463768115942;92,526787749829;85,5072463768116;92,5247879129415;89,76520360485056;2,5610482430017867;4,985507246376812
Mediana;93,45618968006688;124,5;90,2173913043478;61365,0;93,46299709094232;4292,0;6,537002909057678;13,5;9,782608695652174;93,45618968006688;90,2173913043478;93,46299709094232;91,85297009126523;2,8080416694928667;5,44636000856935
