,TP,TN,FP,FN,TP_rate,TN_rate,FP_rate,FN_rate,Precision,ACC,Sensitivity,Especificity,MG,F1
95.0,138,85939,5786,26,0.8414634146341463,0.9369201417279913,0.06307985827200872,0.15853658536585366,2.3295070898041863,93.674977418407,84.14634146341463,93.69201417279913,88.79099175580504,4.533508541392904
95.1,138,86023,5702,26,0.8414634146341463,0.9378359225947125,0.062164077405287545,0.15853658536585366,2.363013698630137,93.76639205998542,84.14634146341463,93.78359225947125,88.83437497912121,4.596935376415722
95.19999999999999,138,86095,5630,26,0.8414634146341463,0.9386208776233306,0.06137912237666939,0.15853658536585366,2.39251040221914,93.84474746705264,84.14634146341463,93.86208776233306,88.87154374330554,4.652730950775455
95.29999999999998,137,86198,5527,27,0.8353658536585366,0.9397437994003816,0.06025620059961843,0.16463414634146342,2.4187853107344632,93.95575096039786,83.53658536585365,93.97437994003816,88.60191201133395,4.701441317776252
95.39999999999998,137,86295,5430,27,0.8353658536585366,0.940801308258381,0.05919869174161897,0.16463414634146342,2.4609304832045984,94.0613131060301,83.53658536585365,94.0801308258381,88.65175057472528,4.78101552957599
95.49999999999997,136,86421,5304,28,0.8292682926829268,0.9421749795584627,0.0578250204415372,0.17073170731707318,2.5,94.19734679885514,82.92682926829268,94.21749795584628,88.3920718564181,4.853675945753034
95.59999999999997,136,86470,5255,28,0.8292682926829268,0.9427091850640501,0.05729081493594985,0.17073170731707318,2.522723056946763,94.25067200644256,82.92682926829268,94.27091850640501,88.41712709620111,4.896489648964896
95.69999999999996,136,86548,5177,28,0.8292682926829268,0.9435595530117198,0.056440446988280185,0.17073170731707318,2.559759081498212,94.33555703076539,82.92682926829268,94.35595530117199,88.45699630728451,4.966222384517071
95.79999999999995,136,86637,5088,28,0.8292682926829268,0.9445298446443172,0.05547015535568275,0.17073170731707318,2.6033690658499236,94.43241302005681,82.92682926829268,94.45298446443172,88.5024661609078,5.048255382331107
95.89999999999995,136,86735,4990,28,0.8292682926829268,0.9455982556554919,0.05440174434450804,0.17073170731707318,2.6531408505657432,94.53906343523164,82.92682926829268,94.55982556554919,88.55250708090558,5.141776937618148
95.99999999999994,135,86806,4919,29,0.823170731707317,0.9463723085309349,0.05362769146906514,0.17682926829268292,2.6711515631183222,94.61524230321366,82.3170731707317,94.63723085309348,88.26244873562892,5.174396320429284
96.09999999999994,134,86921,4804,30,0.8170731707317073,0.9476260561460889,0.05237394385391115,0.18292682926829268,2.713649250708789,94.73930503107009,81.70731707317073,94.76260561460889,87.99317168753878,5.252842022736182
96.19999999999993,134,87025,4700,30,0.8170731707317073,0.9487598800763151,0.05124011992368493,0.18292682926829268,2.772031443938767,94.85248506350052,81.70731707317073,94.8759880076315,88.04579737142421,5.362144857943178
96.29999999999993,134,87082,4643,30,0.8170731707317073,0.9493813028073045,0.05061869719269556,0.18292682926829268,2.8051078082478544,94.91451642742875,81.70731707317073,94.93813028073045,88.07462695454142,5.424003238210888
96.39999999999992,134,87157,4568,30,0.8170731707317073,0.9501989642954484,0.04980103570455165,0.18292682926829268,2.8498511271799236,94.99613664312376,81.70731707317073,95.01989642954483,88.11254624529167,5.50760378133991
96.49999999999991,132,87234,4491,32,0.8048780487804879,0.9510384300899427,0.048961569910057234,0.1951219512195122,2.855288773523686,95.07775685881879,80.48780487804878,95.10384300899428,87.49113989005123,5.514936285773971
96.59999999999991,131,87354,4371,33,0.7987804878048781,0.952346688470973,0.047653311529026986,0.20121951219512196,2.9098178587294536,95.20726093438823,79.8780487804878,95.2346688470973,87.21903188961707,5.615087869695671
96.6999999999999,131,87442,4283,33,0.7987804878048781,0.9533060779503952,0.0466939220496048,0.20121951219512196,2.967829632985954,95.30302865413705,79.8780487804878,95.33060779503953,87.26295284784786,5.723023154215815
96.7999999999999,131,87527,4198,33,0.7987804878048781,0.9542327609702916,0.04576723902970837,0.20121951219512196,3.026103026103026,95.39553156525808,79.8780487804878,95.42327609702916,87.30535552228426,5.83129312263521
96.89999999999989,131,87599,4126,33,0.7987804878048781,0.9550177159989098,0.044982284001090216,0.20121951219512196,3.07728447263331,95.4738869723253,79.8780487804878,95.50177159989097,87.34125697789732,5.926261026916987
96.99999999999989,131,87679,4046,33,0.7987804878048781,0.95588988825293,0.044110111747070045,0.20121951219512196,3.1362221690208285,95.56094853573333,79.8780487804878,95.588988825293,87.38113018417796,6.0354756968440455
97.09999999999988,131,87776,3949,33,0.7987804878048781,0.9569473971109294,0.04305260288907059,0.20121951219512196,3.2107843137254903,95.66651068136557,79.8780487804878,95.69473971109294,87.42945205523574,6.173421300659755
97.19999999999987,130,87867,3858,34,0.7926829268292683,0.9579394930498774,0.04206050695012265,0.2073170731707317,3.259779338014042,95.76445494019958,79.26829268292683,95.79394930498773,87.14024793837359,6.262042389210019
97.29999999999987,130,87943,3782,34,0.7926829268292683,0.9587680566911965,0.04123194330880349,0.2073170731707317,3.3231083844580778,95.84716342543722,79.26829268292683,95.87680566911965,87.17792549311937,6.378802747791953
97.39999999999986,129,88061,3664,35,0.7865853658536586,0.9600545107658762,0.03994548923412374,0.21341463414634146,3.4010018455048776,95.97449096192145,78.65853658536585,96.00545107658763,86.90022028684577,6.520090978013647
97.49999999999986,129,88135,3590,35,0.7865853658536586,0.9608612701008449,0.03913872989915508,0.21341463414634146,3.468674374831944,96.05502290807387,78.65853658536585,96.0861270100845,86.9367249024763,6.644347154262168
97.59999999999985,129,88222,3503,35,0.7865853658536586,0.9618097574270918,0.03819024257290815,0.21341463414634146,3.551762114537445,96.1497023582801,78.65853658536585,96.18097574270918,86.9796228968261,6.796628029504742
97.69999999999985,129,88310,3415,35,0.7865853658536586,0.962769146906514,0.03723085309348596,0.21341463414634146,3.639954853273138,96.24547007802893,78.65853658536585,96.27691469065141,87.02299245900907,6.957928802588997
97.79999999999984,129,88396,3329,35,0.7865853658536586,0.9637067320795857,0.036293267920414284,0.21341463414634146,3.73048004626952,96.33906125869255,78.65853658536585,96.37067320795857,87.06535547670236,7.123136388735505
97.89999999999984,128,88494,3231,36,0.7804878048780488,0.9647751430907604,0.03522485690923957,0.21951219512195122,3.8106579339089013,96.44462340432479,78.04878048780488,96.47751430907604,86.77529796156352,7.266534203803577
97.99999999999983,128,88611,3114,36,0.7804878048780488,0.9660506950122649,0.03394930498773508,0.21951219512195122,3.948180135718692,96.57195094080902,78.04878048780488,96.6050695012265,86.83264284536294,7.516147974163242
98.09999999999982,128,88673,3052,36,0.7804878048780488,0.9667266285091306,0.033273371490869445,0.21951219512195122,4.0251572327044025,96.63942365245023,78.04878048780488,96.67266285091306,86.86301538642601,7.655502392344498
98.19999999999982,128,88768,2957,36,0.7804878048780488,0.9677623330607795,0.0322376669392205,0.21951219512195122,4.1491085899513775,96.74280925899727,78.04878048780488,96.77623330607796,86.90953336511863,7.879347491535857
98.29999999999981,128,88878,2847,36,0.7804878048780488,0.9689615699100572,0.031038430089942764,0.21951219512195122,4.302521008403361,96.8625189086833,78.04878048780488,96.89615699100572,86.96336520111723,8.1554635234151
98.3999999999998,128,88968,2757,36,0.7804878048780488,0.9699427636958299,0.030057236304170072,0.21951219512195122,4.436741767764298,96.96046316751733,78.04878048780488,96.99427636958299,87.00738465752814,8.396195473925877
98.4999999999998,128,89052,2673,36,0.7804878048780488,0.970858544562551,0.029141455437448897,0.21951219512195122,4.569796501249554,97.05187780909576,78.04878048780488,97.0858544562551,87.04844939990159,8.63406408094435
98.5999999999998,128,89167,2558,36,0.7804878048780488,0.9721122921777051,0.027887707822294903,0.21951219512195122,4.7654504839910645,97.17702880649479,78.04878048780488,97.21122921777051,87.10463759276801,8.982456140350877
98.69999999999979,128,89244,2481,36,0.7804878048780488,0.9729517579721995,0.02704824202780049,0.21951219512195122,4.906094288999617,97.26082556127501,78.04878048780488,97.29517579721995,87.14223900221755,9.231878831590336
98.79999999999978,128,89346,2379,36,0.7804878048780488,0.9740637775960752,0.025936222403924774,0.21951219512195122,5.105704028719585,97.37182905462025,78.04878048780488,97.40637775960752,87.19202369409605,9.584425308873081
98.89999999999978,127,89477,2248,37,0.774390243902439,0.9754919596620333,0.02450804033796675,0.22560975609756098,5.347368421052631,97.51330409515829,77.4390243902439,97.54919596620333,86.91440942487904,10.003938558487594
98.99999999999977,125,89593,2132,39,0.7621951219512195,0.9767566094303625,0.023243390569637503,0.23780487804878048,5.538325210456358,97.63736682301473,76.21951219512195,97.67566094303625,86.28320364018914,10.326311441553075
99.09999999999977,122,89734,1991,42,0.7439024390243902,0.9782938130280731,0.021706186971926954,0.25609756097560976,5.773781353525793,97.78754801989356,74.39024390243902,97.8293813028073,85.30856660348094,10.715854194115066
99.19999999999976,120,89851,1874,44,0.7317073170731707,0.9795693649495776,0.020430635050422457,0.2682926829268293,6.018054162487462,97.91269901729261,73.17073170731707,97.95693649495776,84.6615657730428,11.121408711770158
99.29999999999976,118,90033,1692,46,0.7195121951219512,0.9815535568274735,0.018446443172526573,0.2804878048780488,6.519337016574585,98.10858753496066,71.95121951219512,98.15535568274734,84.03807198542184,11.955420466058763
99.39999999999975,115,90172,1553,49,0.7012195121951219,0.9830689561188335,0.016931043881166532,0.29878048780487804,6.894484412470024,98.2565921927543,70.1219512195122,98.30689561188335,83.0269314056479,12.554585152838428
99.49999999999974,113,90308,1417,51,0.6890243902439024,0.9845516489506677,0.015448351049332244,0.31097560975609756,7.38562091503268,98.40242031146275,68.90243902439025,98.45516489506677,82.36383305686195,13.341204250295162
99.59999999999974,110,90573,1152,54,0.6707317073170732,0.9874407195421095,0.012559280457890433,0.32926829268292684,8.716323296354991,98.68754693162403,67.07317073170732,98.74407195421095,81.382295353036,15.427769985974754
99.69999999999973,103,90762,963,61,0.6280487804878049,0.9895012264922323,0.010498773507767784,0.3719512195121951,9.662288930581614,98.88561198837728,62.80487804878049,98.95012264922322,78.8324196374584,16.7479674796748
99.79999999999973,84,91130,595,80,0.5121951219512195,0.993513218860725,0.006486781139275007,0.4878048780487805,12.371134020618557,99.26541805874479,51.21951219512195,99.3513218860725,71.33530852912305,19.9288256227758
99.89999999999972,43,91502,223,121,0.2621951219512195,0.9975688198419188,0.002431180158081221,0.7378048780487805,16.165413533834588,99.6256352773455,26.21951219512195,99.75688198419188,51.14270997641658,20.0
