;Acurácia;Num_VP;VP_rate;Num_VN;VN_rate;Num_FP;FP_rate;Num_FN;FN_rate;ACC2;Sensibilidade;Especificidade;MG;Precisão;F1
Média;86,21838383838386;16,78;27,50819672131147;34125,7;86,30896077290778;5413,3;13,69103922709224;44,22;72,49180327868851;86,21838383838386;27,50819672131147;86,30896077290778;48,70942737775714;0,3094170911070339;0,6119288488784361
Desvio Padrão;0,7672991821144972;0,7637180802642092;1,2519968528921457;304,4241301546383;0,7699338125765405;304,4241301546383;0,7699338125765404;0,7637180802642092;1,2519968528921468;0,7672991821144972;1,2519968528921457;0,7699338125765405;0,950543678232886;0,0119338674737328;0,0233441291247178
Máximo;88,13383838383838;18,0;29,508196721311474;34885,0;88,22934318015125;5946,0;15,038316598801185;45,0;73,77049180327869;88,13383838383838;29,508196721311474;88,22934318015125;50,42188360133992;0,3426124197002141;0,6763897696047347
Mínimo;84,87626262626263;16,0;26,229508196721312;33593,0;84,96168340119881;4654,0;11,770656819848757;43,0;70,49180327868852;84,87626262626263;26,229508196721312;84,96168340119881;47,48654715505808;0,2876145964407693;0,5689900426742532
Mediana;86,0669191919192;17,0;27,868852459016395;34065,0;86,15544146285946;5474,0;13,844558537140545;44,0;72,1311475409836;86,0669191919192;27,868852459016395;86,15544146285946;48,922085725418455;0,3080950962874726;0,6092659202783213
