;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1
pca-retro;3;38912;625;58;0,47770700636942676;98,27516541239457;4,918032786885246;98,41920226623164;22,000655981229695;0,8708272859216255
pca-full;0;39428;107;61;0,0;99,57571471865845;0,0;99,72935373719488;0,0;0,0
mlp-1camadas-retro;8;39161;376;53;2,0833333333333335;98,91661195009848;13,114754098360656;99,04899208336495;36,04168662623605;3,5955056179775284
mlp-1camadas-full;2;39469;66;59;2,9411764705882355;99,68431154662088;3,278688524590164;99,83305931453143;18,092028795833908;3,10077519379845
mlp-3camadas-retro;9;39156;381;52;2,3076923076923075;98,90651042981969;14,754098360655737;99,0363457014948;38,22554101330365;3,991130820399113
mlp-3camadas-full;2;39476;59;59;3,278688524590164;99,70199010001011;3,278688524590164;99,85076514480839;18,093633074975042;3,278688524590164
oc-svm-retro;22;25088;14449;39;0,15202819431967382;63,4122935501793;36,0655737704918;63,454485671649344;47,838503677053744;0,3027800715661987
oc-svm-full;8;33778;5757;53;0,13876843018213356;85,32680068693807;13,114754098360656;85,438219299355;33,47388887943635;0,2746309646412633
if-retro;54;793;38744;7;0,13918243208412806;2,138996919036315;88,52459016393442;2,0057161646053063;13,32498410718989;0,27792789315216554
if-full;47;1484;38051;14;0,12336605596094283;3,8665521769875744;77,04918032786885;3,753636018717592;17,006309961051382;0,24633769228753372
ensemble-retro;8;38902;635;53;1,244167962674961;98,26253851204606;13,114754098360656;98,39390950249134;35,922304045001425;2,272727272727273
ensemble-full;2;39428;107;59;1,834862385321101;99,58076573391251;3,278688524590164;99,72935373719488;18,082629445490888;2,3529411764705888
