,TP,TN,FP,FN,TP_rate,TN_rate,FP_rate,FN_rate,Precision,ACC,Sensitivity,Especificity,MG,F1
pca,137,53298,12359,1,0.9927536231884058,0.811764168329348,0.18823583167065203,0.007246376811594203,1.0963508322663251,81.21437799224866,99.27536231884058,81.17641683293479,89.77092064156872,2.1687509893936996
mlp-1camadas,136,58344,7313,2,0.9855072463768116,0.8886181214493504,0.11138187855064959,0.014492753623188406,1.8257484226070613,88.88213390075234,98.55072463768116,88.86181214493504,93.58095949230722,3.5850797416633715
mlp-3camadas,137,57379,8278,1,0.9927536231884058,0.8739205263719024,0.12607947362809754,0.007246376811594203,1.6280451574569221,87.41697697393418,99.27536231884058,87.39205263719025,93.14439161508463,3.2035543084297906
ensemble,137,57428,8229,1,0.9927536231884058,0.8746668291271303,0.1253331708728696,0.007246376811594203,1.6375806837198184,87.49145071813967,99.27536231884058,87.46668291271304,93.18415443081904,3.2220131702728128
