;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;153;34912;20062;10;0,9386503067484664;0,6350638483646814;0,3649361516353185;0,0613496932515337;0,7568637150630719;63,59613326804143;93,86503067484662;63,50638483646815;77,20769884359783;1,5016193934635391
mlp-1camadas;149;39898;15076;14;0,9141104294478528;0,72576126896351;0,27423873103649;0,0858895705521472;0,9786535303776684;72,63180804178683;91,41104294478528;72,576126896351;81,45096348410206;1,93657395373018
mlp-3camadas;144;42223;12751;19;0,8834355828220859;0,7680539891585113;0,2319460108414887;0,1165644171779141;1,1167119038386972;76,83950885974936;88,34355828220859;76,80539891585113;82,37270321842531;2,205544493796906
ensemble;149;39563;15411;14;0,9141104294478528;0,7196674791719722;0,2803325208280278;0,0858895705521472;0,9575835475578406;72,0242305529862;91,41104294478528;71,96674791719722;81,10829479440098;1,895312599376709
oc-svm;135;12373;42601;28;0,8282208588957055;0,2250700331065594;0,7749299668934405;0,1717791411042944;0,3158929239985024;22,68531113408419;82,82208588957056;22,507003310655943;43,17495757162936;0,6293853003566516
if;98;1290;53684;65;0,6012269938650306;0,0234656383017426;0,9765343616982574;0,3987730061349693;0,1822170986575434;2,517365834194824;60,122699386503065;2,346563830174264;11,877783957995216;0,3633330243766799
