;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;47;30222;9317;14;0,7704918032786885;0,7643592402438099;0,2356407597561901;0,2295081967213114;0,5019222554463905;76,43686868686869;77,04918032786885;76,435924024381;76,7419396007282;0,9973474801061007
mlp-1camadas;39;35374;4165;22;0,639344262295082;0,8946609676521915;0,1053390323478084;0,360655737704918;0,9276879162702188;89,42676767676768;63,9344262295082;89,46609676521915;75,63044072116693;1,8288393903868696
mlp-3camadas;38;35000;4539;23;0,6229508196721312;0,8852019525025924;0,1147980474974076;0,3770491803278688;0,8302381472580292;88,47979797979798;62,29508196721312;88,52019525025923;74,2588231718535;1,6386373436826218
ensemble;39;34928;4611;22;0,639344262295082;0,8833809656288728;0,1166190343711272;0,360655737704918;0,8387096774193549;88,30050505050505;63,9344262295082;88,33809656288727;75,15214912399438;1,6556994268732756
oc-svm;39;15804;23735;22;0,639344262295082;0,3997066187814563;0,6002933812185437;0,360655737704918;0,164044754774123;40,00757575757576;63,9344262295082;39,97066187814563;50,55196665999175;0,3272498426683449
if;58;615;38924;3;0,9508196721311476;0,0155542628796884;0,9844457371203116;0,0491803278688524;0,1487866194653943;1,6994949494949494;95,08196721311477;1,555426287968841;12,161126235471372;0,2971083164715826
