;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;81;52580;8540;2;0,9759036144578314;0,8602748691099477;0,1397251308900523;0,0240963855421686;0,9395661756176776;86,04316781857098;97,59036144578312;86,02748691099477;91,62670757981188;1,8612132352941173
mlp-1camadas;80;50881;10239;3;0,963855421686747;0,8324770942408377;0,1675229057591623;0,036144578313253;0,7752689214071131;83,2655261996961;96,3855421686747;83,24770942408377;89,57608836704472;1,5381657373582005
mlp-3camadas;79;55717;5403;4;0,9518072289156626;0,9116001308900524;0,0883998691099476;0,0481927710843373;1,441079897847501;91,1654657451432;95,18072289156626;91,16001308900525;93,14867655858647;2,8391734052111413
ensemble;80;53360;7760;3;0,963855421686747;0,8730366492146597;0,1269633507853403;0,036144578313253;1,020408163265306;87,31598124274954;96,3855421686747;87,30366492146597;91,73227936101776;2,019437081913417
oc-svm;34;16744;44376;49;0,4096385542168674;0,2739528795811518;0,7260471204188481;0,5903614457831325;0,0765593334834496;27,41368887146055;40,963855421686745;27,395287958115183;33,49950171497639;0,152833029914818
if;52;617;60503;31;0,6265060240963856;0,0100948952879581;0,989905104712042;0,3734939759036144;0,0858723474527289;1,0930836723690016;62,65060240963855;1,0094895287958114;7,952680498126386;0,1715096144331937
