;TP;TN;FP;FN;TP_rate;TN_rate;FP_rate;FN_rate;Precision;ACC;Sensitivity;Especificity;MG;F1
pca;151;78700;13025;13;0,9207317073170732;0,8579994548923412;0,1420005451076587;0,0792682926829268;1,1460230722525804;85,81114170357714;92,07317073170732;85,79994548923412;88,881229907115;2,2638680659670163
mlp-1camadas;149;75694;16031;15;0,9085365853658536;0,8252275824475334;0,1747724175524666;0,0914634146341463;0,9208899876390606;82,53762691943541;90,85365853658536;82,52275824475333;86,5880736537429;1,8232990699951053
mlp-3camadas;143;81807;9918;21;0,8719512195121951;0,8918724448078496;0,1081275551921504;0,1280487804878048;1,4213298876851208;89,18368901609551;87,1951219512195;89,18724448078495;88,18555810899691;2,797066014669927
ensemble;148;79668;12057;16;0,902439024390244;0,8685527391659853;0,1314472608340147;0,0975609756097561;1,2126177795985251;86,86132181218645;90,2439024390244;86,85527391659853;88,53337712774916;2,3930794728757374
oc-svm;80;53263;38462;84;0,4878048780487805;0,5806813845734533;0,4193186154265467;0,5121951219512195;0,2075657724041305;58,0515622109284;48,78048780487805;58,06813845734533;53,22210179869359;0,4133726037306878
if;60;2009;89716;104;0,3658536585365853;0,0219024257290814;0,9780975742709184;0,6341463414634146;0,0668330065941899;2,251629683640044;36,58536585365854;2,1902425729081494;8,951582309184396;0,133422281521014
