;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1
pca-retro;120;59802;3031;45;3,808314820691844;95,11730531127972;72,72727272727273;95,17610172998265;83,19794653496625;7,237635705669482
pca-full;113;61404;1427;52;7,337662337662338;97,6522318877389;68,48484848484848;97,72882812624341;81,81041490438476;13,255131964809385
mlp-1camadas-retro;123;60892;1941;42;5,959302325581396;96,85228102479444;74,54545454545455;96,91085894354877;84,99567065643564;11,036339165545089
mlp-1camadas-full;120;62009;822;45;12,738853503184714;98,62372214108832;72,72727272727273;98,6917286053063;84,72060116762684;21,680216802168022
mlp-3camadas-retro;123;60951;1882;42;6,134663341645886;96,94593479158068;74,54545454545455;97,00475864593446;85,03683805465309;11,336405529953916
mlp-3camadas-full;120;62056;775;45;13,40782122905028;98,69833005270176;72,72727272727273;98,76653244417565;84,75270226603158;22,641509433962263
oc-svm-retro;143;34892;27941;22;0,5091867255376727;55,61287659925712;86,66666666666667;55,531329078668854;69,37373556914726;1,0124252185918086
oc-svm-full;127;47922;14909;38;0,8446395317903698;76,27309670455267;76,96969696969697;76,27126736801897;76,61968635286337;1,6709427011380833
if-retro;123;1164;61669;42;0,19905489383738995;2,042921997523731;74,54545454545455;1,8525297216430856;11,751496507204868;0,39704956663492424
if-full;101;2082;60749;64;0,16598192276088744;3,4652993840878787;61,21212121212121;3,313650904808136;14,24203640073184;0,3310661312791937
ensemble-retro;122;59833;3000;43;3,9077514413837284;95,16968792660084;73,93939393939394;95,22543886174462;83,91013786813967;7,423182233039245
ensemble-full;118;61530;1301;47;8,315715292459478;97,86018159883167;71,51515151515152;97,92936607725485;83,68651894300312;14,898989898989898
