,TP,TN,FP,FN,TP_rate,TN_rate,FP_rate,FN_rate,Precision,ACC,Sensitivity,Especificity,MG,F1
pca,45,30920,8619,16,0.7377049180327869,0.7820126963251474,0.21798730367485267,0.26229508196721313,0.5193905817174516,78.19444444444444,73.77049180327869,78.20126963251474,75.95357872036982,1.031518624641834
mlp-1camadas,40,35213,4326,21,0.6557377049180327,0.8905890386706796,0.10941096132932042,0.3442622950819672,0.9161704076958315,89.02272727272727,65.57377049180327,89.05890386706795,76.4194224162332,1.807092839394624
mlp-3camadas,36,35875,3664,25,0.5901639344262295,0.9073320013151572,0.09266799868484281,0.4098360655737705,0.972972972972973,90.68434343434343,59.01639344262295,90.73320013151572,73.17613160908262,1.9143844722148367
ensemble,40,35168,4371,21,0.6557377049180327,0.8894509218746048,0.11054907812539518,0.3442622950819672,0.906823849467241,88.9090909090909,65.57377049180327,88.94509218746049,76.37057719745752,1.7889087656529516
