,q,L,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Medição,95.0,13.388324812050918,78.30171723608319,83.0,100.0,47840.0,78.27225130890052,13280.0,21.727748691099478,0.0,0.0,78.30171723608319,100.0,78.27225130890052,88.47160635418604,0.6211180124223602,1.2345679012345678
