,q,L,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Medição,101.0,6.4447381824472085,72.07575757575758,28.0,45.90163934426229,28514.0,72.11613849616835,11025.0,27.88386150383166,33.0,54.09836065573771,72.07575757575758,45.90163934426229,72.11613849616835,57.534763231910404,0.253324889170361,0.5038689940615441
