,q,L,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Medição,109.0,11.554769930152126,85.43786525046524,153.0,93.29268292682927,78355.0,85.42382120468793,13370.0,14.576178795312074,11.0,6.7073170731707314,85.43786525046524,93.29268292682927,85.42382120468793,89.2715938361532,1.131405753161281,2.235698107693432
