,q,L,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Medição,67.0,23.42536452580581,68.8612002829316,146.0,89.57055214723927,37822.0,68.79979626732637,17152.0,31.20020373267363,17.0,10.429447852760736,68.8612002829316,89.57055214723927,68.79979626732637,78.50118304383696,0.8440282113539137,1.672298264704198
