,ACC1,Num_VP,VP_rate,Num_VN,VN_rate,Num_FP,FP_rate,Num_FN,FN_rate,ACC2,Sensibilidade,Especificidade,MG,Precisão,F1
Medição,87.48737373737374,16.0,26.229508196721312,34629.0,87.58188118060649,4910.0,12.418118819393511,45.0,73.77049180327869,87.48737373737374,26.229508196721312,87.58188118060649,47.92942384705861,0.32480714575720665,0.6416683376779627
